id,name,rating,review_count,address,phone,latitude,longitude,categories_list
znlol6dCKwjoXpZZwV_ZOg,Nacho Macho Taco,4.3,249,"82 5th Ave, Brooklyn, NY 11217",(718) 622-8282,40.680574,-73.977879,Mexican
gTlgBbwKW8XPxllVEQLRCA,Tiny's Cantina,4.3,88,"229 Flatbush Ave, Brooklyn, NY 11217",(718) 970-7007,40.68130001702008,-73.97514145274296,Mexican; Cocktail Bars; Breakfast & Brunch
m7n9yZ6VZeRknKuLqb38ug,Nenes Taqueria,4.4,136,"660 Degraw St, Brooklyn, NY 11217",(929) 607-4551,40.67848622559851,-73.98192187256045,Mexican
1ux5rxwWjKxoXHUyGynwSg,Purepecha,4.3,101,"213 Smith St, Brooklyn, NY 11201",(347) 916-1227,40.68454335716857,-73.99182679347962,Mexican
BSKtcIKIalA2xrSdU_ZLOA,Pomo,5.0,19,"2122 Beekman Pl, New York, NY 11201",,40.659897,-73.960924,Cocktail Bars; Mexican
trOfIBnEr_CxZuLRyGj9FQ,Miti Miti,4.2,1905,"138 5th Ave, Brooklyn, NY 11217",(718) 230-3760,40.6786672454389,-73.9791200818081,Latin American; Mexican; Breakfast & Brunch
XDl93co2VJznxglYcoQvmA,Chilo's,4.1,247,"323 Franklin Ave, Brooklyn, NY 11238",(718) 676-5245,40.68835,-73.95696,Bars; Mexican; Food Trucks
jy6AHLVJ7cVJZ4Fl_ds3Qg,Los Tres Chiflados,3.8,157,"1046 Flatbush Ave, Brooklyn, NY 11226",(347) 350-6152,40.645497,-73.958364,Mexican
4MHpSTFvsBOutamtEsezjQ,Jauja Mexican Kitchen,4.6,65,"695 Flatbush Ave, Brooklyn, NY 11225",(347) 365-9522,40.656301822272866,-73.95978811165675,Tacos
hvMbN42EaHlZoHMS3degLg,Sweet Talk,3.8,315,"457 3rd Ave, Brooklyn, NY 11215",(718) 499-3400,40.67123,-73.991018,Cocktail Bars; Hawaiian; Tacos
PW4cB2gW2p1OeG2MAKWYEA,Frida,4.5,22,"5611 Avenue L, Brooklyn, NY 11234",(718) 750-8801,40.62413158220643,-73.9211475,Tacos; Cocktail Bars
w1TO4XzCVh-wESRRGQiiRw,Martha's Cocina Mexicana,4.6,55,"338 Franklin Ave, Brooklyn, NY 11238",(347) 240-5049,40.68753,-73.95709,Mexican
JUQ1QYsbsWobgYiPn4zp7Q,Panchitas Place,4.3,189,"709 5th Ave, Brooklyn, NY 11215",(917) 909-0404,40.66062,-73.99397,Bars; Breakfast & Brunch; Mexican
hRKnH62JJHVHJ9mKfptQPQ,Molkajete Restaurant & Bar,4.3,19,"782 4th Av, Brooklyn, NY 11232",(718) 576-3113,40.659843,-73.9990608,Mexican; Peruvian; Latin American
zupIzmhdcH0U6vJQQxDBiQ,Bar Bruno,3.9,337,"520 Henry St, Brooklyn, NY 11231",(347) 763-0850,40.6833674,-73.9997959,New American; Mexican; Bars
zJmMDGwr6yZ8pjrdC2VciA,Tacombi,3.9,377,"25 Lafayette Ave, Brooklyn, NY 11217",(347) 294-0647,40.68711728780581,-73.97792282562186,Mexican
yLQw2icahXFxDVQzBUITbg,Ruta Oaxaca Mexican Cuisine,4.3,29,"138 Smith St, Brooklyn, NY 11201",(718) 576-1507,40.687123,-73.990428,Mexican; Breakfast & Brunch; Cocktail Bars
76LxJBnMDwLcx7n8r4j9Wg,Ilegal Taqueria,4.4,17,"614 Wilson Ave, Brooklyn, NY 11207",(347) 955-3494,40.68947987417491,-73.9063658,Mexican; Bars
jfNc9_Of6ojLl4DVG9QKCw,San Pedro Inn,4.3,58,"320 Van Brunt St, Brooklyn, NY 11231",(718) 576-3916,40.67908,-74.01106,Tacos; Dive Bars
n-Z4HSwVeiDyA7AotduUNw,Sonora,3.4,198,"174 Howard Ave, Brooklyn, NY 11233",(718) 574-8100,40.6824295855403,-73.9199669121657,Bars; Mexican
C0XQBFVCoH7rbaTl05kaOg,Tacobee’s,4.4,79,"711 Nostrand Ave, New York, NY 11216",(718) 221-8226,40.67294630580284,-73.9498278,Mexican
ar5p5H5S9mY-Xtp-F5LfyQ,The Steel Mill,4.2,28,"1363 Bushwick Ave, Brooklyn, NY 11207",(347) 529-7494,40.6854018910904,-73.9108926057816,Cocktail Bars; Mexican
5GrtS0MCefv-egm1zp10Hg,Garnacha Bite,4.7,20,"361 Halsey St, Brooklyn, NY 11216",(718) 484-8311,40.68333681067491,-73.9382988,Mexican; Tex-Mex
3kDlekYKGTPXqiLIUcC6Ng,Mama Lupita's Bistro,4.8,63,"904 4th Ave, Brooklyn, NY 11232",(917) 909-0522,40.655989,-74.003119,Mexican
lXqCr3AyUnZROyNuAZ_rFw,The King Of Meat,4.3,35,"4408 5th Ave, Brooklyn, NY 11220",(718) 489-9084,40.64844009999999,-74.00724819999999,Mexican; Steakhouses
iK4T3NlzEqi9Fp619Q8-zA,Abuela Antonia Mexican Restaurant,4.5,38,"225 Rockaway Ave, Brooklyn, NY 11233",(718) 484-0013,40.674970017118376,-73.91081501165318,Mexican
-fRgp3gv0-R6y9YOJX8ZVA,Warude,4.1,175,"385 Tompkins Ave, Brooklyn, NY 11216",(718) 684-4449,40.6846262,-73.9440354,Tacos; Ramen; Japanese Curry
GNfxMGySKIObKbUn___yPA,Adobo Mexican Grill,3.5,2,"2223 Church Ave, Brooklyn, NY 11226",(718) 450-8637,40.65058341911549,-73.9579614,Mexican
2kPGo5wA33eBJj-OzA96tQ,Bar San Miguel,4.3,217,"307 Smith St, New York, NY 11231",(718) 576-3852,40.68134,-73.9938279,Mexican; Cocktail Bars; Venues & Event Spaces
p6_79Vx3zVkbU4KFzTebiA,Maya Fusion Cafe,4.2,82,"1337 Bushwick Ave, Brooklyn, NY 11207",(718) 484-4128,40.68601,-73.9116,Mexican
0O4lv-Rm4T7saYGAx__HDA,Barbaco Tio,4.5,2,"339A 2nd St, Brooklyn, NY 11215",(929) 397-0003,40.67377755991977,-73.9831636,Tacos; Desserts; Soup
zfGBSEsyBQJdCTUn7xtk_A,La Taq,4.5,31,"70 7th Ave, Brooklyn, NY 11217",(718) 398-3333,40.675426,-73.975111,Mexican
XhCzENVgRBYcKwWLMX7FRg,Kimchi Grill,3.9,665,"766 Washington Ave, Brooklyn, NY 11238",(718) 360-1839,40.6750885,-73.9634982,Korean; Barbeque; Tacos
DlCzd3IgNHqWwtT7DxIMzA,Sweet Hand Coolie,2.0,4,"1140 Utica Ave, Brooklyn, NY 11203",(347) 248-7679,40.645004,-73.93003,Seafood; Tacos; Chicken Shop
YN5swQ4wdUW_bhK22jinpQ,Guacamole,4.7,3,"250 4th Ave, Brooklyn, NY 11215",(342) 227-7558,40.67666408802901,-73.98391742259264,Mexican; Salad
M1AZASfo_GUin8IJ9Rf0Qg,Lola's Mexican Restaurant,3.9,87,"2101 Flatbush Ave, Brooklyn, NY 11234",(929) 284-3675,40.61852257777158,-73.93198009999999,Mexican
-PonN50NLEqgC40vqIHj8Q,Mr Taco,3.8,5,"54 Rockaway Ave, Brooklyn, NY 11233",(517) 442-6888,40.68187,-73.91169,Mexican
rHp_v8fU82U93hYPj3L_3A,Nacho Macho Taco,4.2,344,"417 Prospect Pl, Crown Heights, NY 11238",(718) 622-2727,40.6764068073189,-73.9627275318417,Mexican
Nnuz_Ic0IdWOUbl64r4Hkg,Fonda Park Slope,3.9,937,"434 7th Ave, Brooklyn, NY 11215",(718) 369-3144,40.663631439209,-73.9846343994141,Mexican; Salad; Breakfast & Brunch
_Pz5L7DGORcaThGB4CWcfg,La Loncheria,4.5,82,"41 Wilson Ave, Brooklyn, NY 11237",(212) 729-4235,40.702921,-73.929105,Mexican
hxJxybl8V752Uz9r50I41g,Taqueria Al Pastor,4.2,110,"119 Court St, Brooklyn, NY 11201",(347) 294-4381,40.69042,-73.99176,Mexican
9A2cDPA78es4Ecjd6VFZcA,Nenes Deli Taqueria,4.5,237,"14 Starr St, Brooklyn, NY 11237",(347) 413-6684,40.70018,-73.92779524785043,Tacos
QwH6MMMOtZXmKhYpOFw9Ew,Los Carnales,5.0,1,"53 5th Ave, Brooklyn, NY 10003",(347) 894-6463,40.68111,-73.977003,Tacos; Food Trucks
hn8gzbzCxwvpfA9wG7AjXg,La Fondita,4.6,21,"577 5th Ave, Brooklyn, NY 11215",(718) 600-9884,40.664769,-73.989687,Mexican; Spanish; Breakfast & Brunch
y-KzHZJ9l8uOds-0jYcN4A,Santos 2,5.0,1,"4718 New Utrecht Ave, Brooklyn, NY 11219",(347) 240-9198,40.637905,-73.99482333,Mexican
UwZtUMsxS-mwWpeZnrO49g,Chinantla,4.0,128,"657 Myrtle Ave, Brooklyn, NY 11205",(718) 222-1719,40.69464,-73.95747,Grocery; Tacos
iJzOUDE0T8uDonhTKpqDCw,Plaza Ortega,4.7,42,"140 Stanhope St, Brooklyn, NY 11221",(347) 365-1086,40.69815931227013,-73.9226344664632,Mexican; Acai Bowls; Ice Cream & Frozen Yogurt
7_t9wAHVmPIBgchCDSuAVg,Pico,4.3,415,"419 Beach 129th St, Rockaway, NY 11694",(718) 945-3474,40.57829,-73.849648,Mexican; Bars; Salad
tK_4ECZ0EPIhW8588hfn5g,El Nopal Restaurant & Juice Bar,4.1,146,"631 5th Ave, Brooklyn, NY 11215",(718) 541-2732,40.663129,-73.9912745,Mexican; Juice Bars & Smoothies
6oH3qLZrBEeSp35ols195g,The Deep End,4.5,55,"1080 Wyckoff Ave, Ridgewood, NY 11385",(347) 689-4996,40.6944210364308,-73.9022258678353,Bars; New American; Mexican
Xx-tBWUDuRJLXVchU93NxA,East Coast Street Tacos,4.1,82,"521 Stanley Ave, Brooklyn, NY 11207",(347) 702-9485,40.65732270866503,-73.889048,Tacos; Spanish; Fast Food
UQ5gXOihecwqEWW2vfv0BA,Taqueria Restaurante Mi Barrio,4.2,33,"3415 14th Ave, Brooklyn, NY 11218",(718) 972-9669,40.6415601,-73.981455,Mexican
D4tGzWIAM7Z3HNoNxPS2Gw,El Burrito Nacho,4.0,74,"1636 Broadway, Brooklyn, NY 11207",(347) 425-8390,40.68465,-73.91406,Mexican
Av0BsdlotLFoEar5u1rDzg,Gueros,3.8,655,"605 Prospect Pl, Brooklyn, NY 11238",(718) 230-4941,40.67521,-73.95657,Mexican; Bars
9MWmRzKbw6-OR8O1fYa2fw,Tacos El Bronco,4.5,230,"37th St & 5th Ave, Brooklyn, NY 11232",(917) 405-5759,40.65248513442311,-74.00278150904742,Food Trucks; Mexican; Burgers
LWHHNai3yu6ovrf4Bcepjg,Birria-Landia,4.7,279,"491 Metropolian Ave, Brooklyn, NY 11211",(347) 839-8706,40.71428876092707,-73.9525014,Food Trucks; Tacos
gS5btad129j_4zN2_tOkhg,Guac Time Mexican Grill,4.0,11,"1060 Flatbush Ave, Brooklyn, NY 11226",(347) 312-4168,40.64495024157585,-73.95825027790842,Mexican
sbad8uXcuME6EHqksiXJPg,Miatzil,4.2,17,"289 5th Ave, Brooklyn, NY 11215",(718) 524-2377,40.673568,-73.982326,"Mexican; Beer, Wine & Spirits; Cocktail Bars"
_M5FVY4hkcuU-ASdVZPfRQ,Tacos El Bronco,4.0,727,"4324 4th Ave, Brooklyn, NY 11220",(718) 788-2229,40.65006,-74.00915,Mexican; Seafood; Cocktail Bars
uHlG7ODFkeRZ2vvCzhZRDg,Saoul’s Famous Tamales,5.0,1,"Newkirk Plz, Brooklyn, NY 11226",,40.6351,-73.96272,Mexican; Street Vendors
iK2jJQA72XRjf4nUD3cAnA,Tortilleria Mexicana Los Hermanos,4.0,784,"271 Starr St, Brooklyn, NY 11237",(718) 456-3422,40.7066299,-73.92198,Mexican
xuUyDC9NI4R60e1DMLh45Q,El Caminante,4.2,15,"894 DeKalb Ave, Brooklyn, NY 11221",(347) 770-9222,40.692536,-73.940161,Mexican
iVkmxelFstmARvMbrVhlIQ,Viva Toro,3.6,121,"987 Grand St, Brooklyn, NY 11211",(718) 384-2138,40.713503,-73.935366,Mexican; Latin American; Cocktail Bars
t2nLcM6iuDDtBFfBbUI4_g,Fatty Daddy Taco,3.8,444,"310 9th St, Brooklyn, NY 11215",(718) 499-8226,40.669172,-73.986665,Mexican
Ai2mbsb0cYZoMWC3DAAP3Q,B'klyn Burro,3.9,168,"922 Fulton St, Brooklyn, NY 11238",(718) 622-8776,40.6827188,-73.9640973,Mexican
-EOqWiMqQ_6QwLBKwmWdsQ,Alma Negra,4.2,65,"494 4th Ave, Brooklyn, NY 11215",(917) 909-0339,40.668789863362726,-73.990421,Mexican; Cocktail Bars; Salad
Lf8icCLS5qm9d5TD79gSPQ,Jefe Tacos,4.0,58,"445 Albee Square W, Brooklyn, NY 11201",(718) 304-9979,40.690991,-73.982963,Tacos; Bars
zDoqJFvmKnjxBmhechlLFg,Cena Brooklyn,3.7,153,"601 Greenwood Ave, Brooklyn, NY 11218",(929) 337-6666,40.6514621241404,-73.9757554605603,Mexican; Coffee & Tea; Breakfast & Brunch
H5cufvP4OBsR940J8tegXQ,Cafe Nube,4.8,102,"940 4th Ave, Brooklyn, NY 11232",(347) 889-6660,40.6548694703676,-74.0042694635451,Tacos; Coffee & Tea; Breakfast & Brunch
98UgXavCFjuQGXRXQb6noA,Moondog HiFi Bar,4.5,2,"119 Ingraham St, Brooklyn, NY 11237",(718) 255-3388,40.707891274477234,-73.9292311,Mexican; Venues & Event Spaces; Beer Bar
pyMgfsfoPOZCpWijgW_Lxg,Best Damn Breakfast Burrito,4.7,20,"630 Flushing Ave, Brooklyn, NY 11206",(718) 764-7175,40.699812713249905,-73.94822462661567,Mexican
ND2PgVHYAF4IdaV6Zse5hQ,Taqueria al Pastor,4.4,208,"128 Wyckoff Ave, Brooklyn, NY 11237",(718) 269-7538,40.70339,-73.91797,Tacos
KhGbD1U51KKcl6frzNDa0A,Taqueria El Patron,3.4,265,"51 Lincoln Rd, Brooklyn, NY 11225",(917) 893-8733,40.6609280639479,-73.9614267185271,Mexican
dsKRm2jJPfEZvLLehWKhLg,Mexico Diner,4.2,152,"902 Cortelyou Rd, Brooklyn, NY 11218",(917) 471-9191,40.63879,-73.96964,Mexican; Diners
N9C6BOg_QPr0buykY8yVXg,Q Rico No Manches,5.0,2,"378 Myrtle Ave, Brooklyn, NY 11205",(347) 463-9205,40.69300212192944,-73.97108717386419,Mexican
BeeE3-aYs8QJm64aFaxWFQ,Antojitos Del Patron Mexican Snacks,4.0,42,"52 Lincoln Rd, Brooklyn, NY 11225",(347) 533-9911,40.6607,-73.96125,Mexican
RtErVPtoLna-LxcWpGeLFg,Las Margaritas,5.0,1,"9208 3rd Ave, Brooklyn, NY 11209",(718) 333-5119,40.63280509612907,-74.02753950780313,Seafood; Mexican; Cocktail Bars
_3U3dNdAw-2yD67xAQbCPw,Taqueria El Patron Mexican Grill Park Slope,4.3,27,"51 Lincoln Rd, Brooklyn, NY 11225",(917) 893-8733,40.6610159092908,-73.9613375,Mexican
ONUgIihg-ROELPgKiWfs7A,Bushwick Taco Company,3.7,271,"839 Knickerbocker Ave, Brooklyn, NY 11207",(718) 676-5305,40.692052,-73.906106,Mexican
l-ELX4tgoaNucr33ZvdzbQ,El Santo Taqueria,4.0,114,"1053 Flushing Ave, Brooklyn, NY 11237",(718) 366-3138,40.70427,-73.9302,Mexican; Cocktail Bars
UtA_9MSiVAD5GQsJRwkmiQ,Mama Taco,3.1,35,"880 Flushing Ave, Brooklyn, NY 11206",,40.701842,-73.93658,Mexican; Cocktail Bars
jSjiUhpBpFvEIhxjkz1Fcw,BK Taco Factory,4.3,93,"195 Stanhope St, Brooklyn, NY 11237",(718) 443-4200,40.699987,-73.921334,Tacos; Seafood
YUkoKBVqUjthNYHgG9pFlA,The Taco Bar,3.7,15,"312 Tompkins Ave, New York, NY 11216",(917) 397-6161,40.687091,-73.944848,New Mexican Cuisine; Tacos; Cocktail Bars
iuYUDoWjPcEYVo1Gz3_3uA,Mallenche Mexican Grill,4.3,126,"1621 Church Ave, Brooklyn, NY 11226",(347) 405-8977,40.64911,-73.96427,Mexican
plT05PtEbbBr57KgujPmsw,Tacos El Dorado,3.8,10,"1228 Flatbush Ave, Brooklyn, NY 11226",(347) 666-0253,40.64020405384609,-73.95561374723911,Mexican
hAPJ5u7-gg358T2Y8mT91Q,Nacho Macho Taco,4.1,84,"591 Knickerbocker Ave, Brooklyn, NY 11221",(718) 821-9300,40.69646,-73.91388,Mexican
8bE_u507ZvrG6Ky4NAYC7w,Alta Calidad,3.0,3,"55 Water St, Brooklyn, NY 11201",,40.680134,-73.968232,Mexican
wx-UqzpSzZTENGfasBm65A,Yummy Taco Brooklyn,1.8,13,"3606 Clarendon Rd, Brooklyn, NY 11203",(718) 282-0688,40.643358,-73.942706,Mexican
yeWnkvxZjzy--XfKq3y6lQ,King David Tacos,3.7,46,"611 Bergen St, Brooklyn, NY 11238",(929) 367-8226,40.67982910186187,-73.96956717948717,Breakfast & Brunch; Tacos; Tex-Mex
g8xujfQ-3rhpL1etGTsUFg,Cafe Mez,4.5,2,"430 Troutman St, New York, NY 11237",,40.70714,-73.92206,Mexican; Cocktail Bars
hOLv0a65RSb5QvFd0FrYjw,Taqueria Santa Fe,4.4,150,"214 Stanhope St, Brooklyn, NY 11237",(718) 455-5012,40.700351,-73.920546,Mexican
5SOM3bh1R5K3RZ9E20TxUg,Alma Restaurant,3.6,567,"187 Columbia St, Brooklyn, NY 11231",(718) 643-5400,40.685565,-74.002147,Mexican
RgE6FMNHKFvLkcXQ6JR9cQ,Pronto Cafe,4.3,49,"3105 Avenue H, Brooklyn, NY 11210",(347) 413-9300,40.631888,-73.946201,Mexican; Breakfast & Brunch; American
Mnzqb7cdCG7m9AiahYXGhA,Rinconcito Domex,3.5,2,"505 Dekalb Ave, Brooklyn, NY 11205",(347) 365-2786,40.690868471396534,-73.95679581497728,Dominican; Mexican
pjBDqn25X3The5AhZD3glw,El Zason,4.1,86,"491 Atlantic Ave, Brooklyn, NY 11217",(718) 683-2217,40.6858552,-73.98149149999999,Mexican
thRAPgAEuy72364UDtXNjw,Taqueria Talavera,4.3,4,"1611 Bay Ridge Pkwy, Brooklyn, NY 11204",(347) 312-2781,40.6162,-74.00033,Mexican
9x6866XTORIu6tkkE1J8xA,Wah Gwaan,4.4,5,"813 Rogers Ave, Brooklyn, NY 11226",(347) 413-6765,40.650928,-73.95218,Food Trucks; Tacos
ioUJB91aFWxlV--opOtVvA,Leslie's Kitchen,4.6,101,"109 Wilson Ave, Brooklyn, NY 11237",(347) 406-7857,40.70136,-73.92663,New American; Burgers; Mexican
8CTaeOtqr461Ah5yWcnCPw,Fatty Daddy Taco,3.8,211,"152 Smith St, Brooklyn, NY 11201",(929) 295-9361,40.686578,-73.990821,Mexican
f8NnZQvjWTs-sCcjg5GP4w,Carnitas N Fiesta,5.0,2,"52-03 Metropolitan Ave, New York, NY 11385",(718) 535-6197,40.713552002821544,-73.9143276,Tacos
_Xw0s3b-366Tz27GrrNLyQ,Mockingbird,3.5,19,"469 Rogers Ave, Brooklyn, NY 11225",,40.660897038001366,-73.95330637693405,Breakfast & Brunch; Tacos
cLjOOTY162bOolgOysrLDA,El Gallo Taqueria,4.0,3,"117 Adams ST, Brooklyn, NY 11201",(917) 668-0042,40.70044439999999,-73.9881107,Tacos
_ZuDxyQPkjyHq_EB_jggxQ,Adobo Mexican Grill,3.7,6,"1099 Coney Island Ave, Brooklyn, NY 11230",(718) 450-3714,40.63085994019213,-73.96602507680655,Tacos; Halal
ZFrer1TM6uet3DGXUQt0pg,Rancho Avocado,4.0,2,"1166 Nostrand Ave, Brooklyn, NY 11225",(347) 632-2982,40.659009,-73.950826,New Mexican Cuisine; Mexican
wmEwQIu8zyeiVj3LfraubA,Tacos Pollo Loco #2,3.9,24,"1305 Cortelyou Rd, Brooklyn, NY 11226",(845) 777-5757,40.640805,-73.965976,Food Trucks; Mexican; Food Delivery Services
Fuug7YBUUP0bmkfcoMbRqw,Ms Spudz,4.8,6,"BROOKLYN, NY 11208",(929) 299-9968,40.66853095551063,-73.8708939180217,Seafood; Food Trucks; Tacos
lKn-9P_F6cIwT0uL3xDnbw,Don Patron Bar & Grill,4.2,71,"1217 Church Ave, Brooklyn, NY 11218",(347) 305-3155,40.64778,-73.96793,Mexican
5AsVCBQoJeTomvaw-_IaUQ,La Taqueria,4.0,75,"572 Grand St, New York, NY 11211",,40.7112690867,-73.9489733333,Tacos
t-bIfRyoBVydbzLEpextWQ,Barker & Sons,4.7,3,"16 - 37 Weirfield St, side yard of TV Eye, Ridgewood Queens, NY 11385",,40.697772,-73.90544256533558,Mexican
2h9uosx5vBHWJR23T0PhqA,Maya Taqueria - Fifth Ave,3.6,119,"168 5th Ave, Brooklyn, NY 11217",(718) 398-6292,40.67763,-73.9798,Tacos; Seafood; Steakhouses
mmAlHhnTDXIohPC3wfl0hQ,Mesa Coyoacan,4.0,846,"372 Graham Ave, Brooklyn, NY 11211",(718) 782-8171,40.71552,-73.94438,Mexican; Bars
OxSXK_olb-GOMu-vINiCzw,Sabor Azteca,3.5,2,"742 Nostrand Ave, Brooklyn, NY 11216",(347) 365-7942,40.6732203,-73.9504158,Mexican; American
dfVW6VGtn7B9gxUSDLPgxg,Bushwick Taco,4.0,46,"1081 Fulton St, Brooklyn, NY 11238",(718) 559-0089,40.681855,-73.958457,Tacos; Desserts
sHfHk_u516Fwv7milYO_AQ,El Mexicano Restaurant & Cafe 5,5.0,2,"230 Hoyt St, Brooklyn, NY 11217",(718) 576-3804,40.68324,-73.990254,Mexican
xYGRPJBgnzEF93nzdu35dQ,PaKos Tacos,5.0,2,"2368 Flatbush Ave, Brooklyn, NY 11234",(516) 777-0467,40.612306,-73.925784,Tacos; Street Vendors
1E8JBqybr70lrC5HOH7vSA,Guac Time,4.6,27,"83-12 5th Ave, Brooklyn, NY 11209",,40.623364820727566,-74.02532101756672,Mexican
8pWJeSI3a97MFxveghZ3dg,Fatimas Grill Brooklyn,4.1,30,"964 Coney Island Ave, Store, New York, NY 11230",(929) 234-3198,40.63389,-73.967512,Mexican; Halal; Lebanese
_5G0SOM1ogWTsSmPBGRfzA,El Gallo Taqueria,3.7,375,"214 Highlawn Ave, Brooklyn, NY 11223",(917) 668-2332,40.6035151454871,-73.9779098353486,Tex-Mex; New Mexican Cuisine; Mexican
nowDLGFEZjT6ccdDDJy5PA,Izzy’s Taqueria,3.8,10,"397 Troy Ave, Brooklyn, NY 11213",(718) 975-2295,40.6648701175503,-73.9368999749422,Mexican; Kosher
fJXCMGOhaS6rKGjoGldSSQ,Taqueria Tepango,4.0,253,"568 Myrtle Ave, Brooklyn, NY 11205",(718) 636-8878,40.6937857,-73.9616331,Mexican
kcywDOgRlBPLW3eTMUgxEw,Grand Canyon Restaurant,4.4,121,"143 Montague St, Brooklyn, NY 11201",(347) 889-6670,40.69473,-73.99361,American; Mexican; Diners
63x2uyv-JUTJISjEq4-JsA,CANTINA 138,4.8,4,"138 Havemeyer St, Brooklyn, NY 11211",(347) 335-0440,40.712084,-73.957494,Mexican; Bars; Breakfast & Brunch
kH6xB8JzQrthhcnVlL5hwA,Campos Grill,4.2,10,"256 Marcus Garvey Blv, New York, NY 11221",(718) 484-0441,40.68882,-73.93935,Mexican
xAP5LWPsd9aedbuj8vo8_Q,Pablito's Taqueria,4.0,86,"723 5th Ave, Brooklyn, NY 11215",(718) 499-4735,40.660156,-73.994186,Mexican
B2RP0JwTBsQhS1n5_DQG0Q,Lindo Guerrero Restaurant,4.3,6,"340 Wilson Ave, Brooklyn, NY 11221",(718) 484-3877,40.695483,-73.917049,Mexican; Breakfast & Brunch
ZBSDXeukRa6wfQoXyhwcsg,Mendiet’s Pizza Y Mas,4.5,2,"1916B Church Ave, New York, NY 11226",(347) 365-5562,40.64984,-73.9616,Pizza; Mexican; Burgers
E7FbTj3xozJYjkEGb27h1Q,Flavor Kings Street Tacos Brooklyn,4.6,5,"80 Lafayette Ave, Brooklyn, NY 11217",(424) 207-9824,40.687053,-73.974753,Tacos; Cajun/Creole; Food Stands
jF9hIgD5MvZBXyKvztUtSA,GMC Temaxcal Deli & Grocery,4.5,58,"163 Park Ave, Brooklyn, NY 11205",(718) 307-8100,40.696418,-73.972984,Mexican; Grocery; Delis
HhW7sIcSq7mo6BXph1S0XA,Guac Time - Brooklyn,3.8,29,"391 Jay St, Brooklyn, NY 11201",(347) 294-4227,40.69191342310669,-73.98707773536444,Mexican
cNTI-N8tYlVW9ZquEv0h9A,Taqueria Baja Californa,4.0,3,"830 Broadway, Brooklyn, NY 11206",(718) 684-7909,40.699106,-73.939449,Mexican
bXNxth-F-IXuA_h0OzFYwA,Maya Taqueria - 7th Ave,4.3,15,"226 7th Ave, Brooklyn, NY 11215",(718) 783-6292,40.670267,-73.979053,Mexican
qLh8nLAg8UZE-5Cn_ctCLw,El Tenampa,4.5,115,"706 4th Ave, Brooklyn, NY 11232",(718) 369-7508,40.662425336259,-73.9963044612931,Mexican; Salad; Soup
7nuI4icg8t2NOgXJWyTWcQ,Kandela NYC,3.7,320,"150-03 Cross Bay Blvd, Jamaica, NY 11417",(718) 659-0262,40.66998,-73.84235,Mexican; Sports Bars; New American
mfJaJSspapkcL2MIsNuUjw,Citrico,3.9,248,"681 Washington Ave, Brooklyn, NY 11238",(347) 955-4519,40.67687633924308,-73.9634715,Mexican; Breakfast & Brunch; Vegan
mpGDqwli5h03SpCnJfbbPQ,Top Taco,3.8,6,"1774 Flatbush Ave, Brooklyn, NY 11210",(718) 677-7300,40.626601,-73.941478,Mexican
I5Ie-spGngSKYRnjrqMisQ,2 Girls & a Cookshop,4.2,17,"2123 Caton Ave, Brooklyn, NY 11226",(917) 979-3706,40.653,-73.95965,Pop-Up Restaurants; Caribbean; Tacos
EAN8rXqdrgIYsFNxUDVX-w,Limosneros,4.2,73,"366 Union Ave, Brooklyn, NY 11211",(934) 867-9358,40.711406,-73.950948,Tacos; Cocktail Bars; Beer Bar
pDfj1cfSnCY6L2cECmg_2w,Seneca Coffee Restaurant ,4.6,5,"377 Seneca Ave, Queens, NY 11385",(347) 844-9117,40.7074494629404,-73.9147422746336,American; Mexican; Breakfast & Brunch
hMWo5pJqSYTcc9dNmR1QMg,Tacoway Beach,4.1,330,"302 Beach 87th St, Rockaway Beach, NY 11693",,40.58900674013699,-73.8122471786564,Mexican
p4NCJgyrdyRiBRStUn-VbA,Tacos El Brother,4.0,43,"514 5th Ave, Brooklyn, NY 11215",(917) 476-4326,40.667011267301426,-73.98830694628342,Tacos; Food Trucks
4c4Uwb5yUqXJ-inkcDinIg,Mcondo Tacos,4.0,396,"502 Grand St, Brooklyn, NY 11211",(917) 699-1090,40.71087,-73.95092,Mexican; Bars; Breakfast & Brunch
98bYUIY18womZTPhsDd65Q,Taqueria El Chato,4.6,8,"620 Manhattan Ave, Brooklyn, NY 11222",,40.723602,-73.950453,Tacos
Uhvl9_E54fBQlFwYvvt5yw,Nenos Mexican Gourmet,4.1,9,"499 Myrtle Ave, Brooklyn, NY 11205",(347) 689-2734,40.693677,-73.965164,Mexican
Fje5AtWpVZvL0xqIAvKsbw,San Josè Teruel,5.0,4,"1804 Church Ave, Brooklyn, NY 11226",(718) 282-4903,40.649323,-73.962822,Mexican; Delis; Grocery
XkB6NcE87yooqju4P3VdTQ,Xocolatte Bushwick,5.0,3,"513 Wilson Ave, Brooklyn, NY 11221",(516) 916-1031,40.69225538825454,-73.91057688858344,Coffee & Tea; Mexican
jKUF-ts0Et40ri33NDiMDw,Tacos Lokos 4ever,3.9,24,"647 Grand St, Brooklyn, NY 11211",(718) 839-4181,40.71159,-73.946425,Tex-Mex; Bars; Tacos
wkLURxFMDqjvEkTO5Y8sEQ,Tacoomar,4.7,20,"227 Prospect Park W, Brooklyn, NY 11215",(347) 457-6171,40.6600490543378,-73.98078778914932,Tacos; Desserts; Salad
